Time [s], RESP, PLETH, V, AVR, II
3.936,0.96188,0.3998,0.5,0.56471,0.33529
3.944,0.94037,0.3998,0.5098,0.56078,0.33529
3.952,0.91496,0.39883,0.5,0.5549,0.3451
3.96,0.89052,0.39883,0.5,0.5451,0.3549
3.968,0.86217,0.39883,0.5,0.5451,0.35882
3.976,0.8348,0.39883,0.5,0.53529,0.3549
3.984,0.80938,0.39883,0.5,0.53529,0.38039
3.992,0.78299,0.3998,0.5,0.53529,0.38039
4,0.75855,0.39785,0.5,0.52549,0.3902
4.008,0.73412,0.39589,0.4902,0.51961,0.40392
4.016,0.7087,0.39394,0.49412,0.52549,0.39412
4.024,0.68328,0.39198,0.4902,0.51961,0.4
4.032,0.65689,0.38905,0.49412,0.52549,0.39412
4.04,0.6305,0.38612,0.49412,0.51961,0.40392
4.048,0.60508,0.38319,0.5,0.52549,0.3902
4.056,0.57869,0.38123,0.5,0.53529,0.38039
4.064,0.55425,0.37928,0.5098,0.5451,0.36471
4.072,0.52981,0.38025,0.5098,0.5451,0.35882
4.08,0.50831,0.38221,0.51961,0.52941,0.38039
4.088,0.4868,0.38514,0.53529,0.51961,0.4
4.096,0.46823,0.39101,0.5549,0.51961,0.4098
4.104,0.44868,0.40078,0.57059,0.51569,0.4
4.112,0.43304,0.41349,0.57451,0.5098,0.4098
4.12,0.41642,0.43011,0.53529,0.51961,0.38431
4.128,0.40274,0.44966,0.53922,0.5451,0.3549
4.136,0.38807,0.47116,0.4902,0.53922,0.34902
4.144,0.37732,0.49169,0.47059,0.5451,0.3451
4.152,0.36657,0.51026,0.44902,0.53922,0.37451
4.16,0.35777,0.52688,0.44902,0.5451,0.36471
4.168,0.34995,0.54057,0.46078,0.5451,0.37059
4.176,0.34311,0.55132,0.47451,0.55098,0.35882
4.184,0.33627,0.55914,0.48039,0.57059,0.3451
4.192,0.33138,0.565,0.47451,0.57059,0.33922
4.2,0.32649,0.56891,0.48039,0.57059,0.33922
4.208,0.32356,0.57283,0.47451,0.56471,0.33922
4.216,0.32063,0.57478,0.58039,0.5902,0.27451
4.224,0.31867,0.57576,0.6098,0.59608,0.26471
4.232,0.31672,0.57576,0.3098,0.23333,0.94118
4.24,0.31476,0.57478,-0.41176,-0.31176,1.5039
4.248,0.31281,0.57087,-0.50196,-0.40784,1.5039
4.256,0.31183,0.565,-0.24706,0.23922,1.1059
4.264,0.31085,0.55816,0.2451,0.52549,0.48039
4.272,0.3089,0.54839,0.3902,0.53922,0.41961
4.28,0.30792,0.53763,0.46078,0.52941,0.38431
4.288,0.30596,0.52884,0.5,0.55098,0.3549
4.296,0.30401,0.52004,0.53529,0.56078,0.32941
4.304,0.30303,0.50929,0.53922,0.57059,0.31961
4.312,0.30205,0.50049,0.52941,0.5549,0.32941
4.32,0.3001,0.49365,0.51961,0.5451,0.34902
4.328,0.29912,0.48778,0.52549,0.53922,0.3451
4.336,0.29814,0.48289,0.51569,0.52941,0.36471
4.344,0.29619,0.48094,0.51961,0.52549,0.37451
4.352,0.29521,0.47996,0.53529,0.53529,0.37059
4.36,0.29326,0.47898,0.5451,0.51961,0.38039
4.368,0.29326,0.47898,0.52941,0.51961,0.3902
4.376,0.29326,0.47703,0.52549,0.51569,0.40392
4.384,0.29423,0.4741,0.51961,0.5,0.41961
4.392,0.29521,0.47116,0.52549,0.4902,0.43922
4.4,0.29619,0.46628,0.51961,0.47451,0.46471
4.408,0.29717,0.46139,0.51961,0.4549,0.4902
4.416,0.29912,0.4565,0.51961,0.41961,0.53922
4.424,0.30108,0.45161,0.51961,0.4,0.58039
4.432,0.30401,0.44673,0.52941,0.37451,0.62549
4.44,0.30792,0.44184,0.51961,0.33529,0.68627
4.448,0.31281,0.43695,0.52549,0.31373,0.70588
4.456,0.31672,0.43304,0.51961,0.29412,0.74118
4.464,0.3216,0.43011,0.52941,0.28431,0.75098
4.472,0.32551,0.4262,0.52549,0.27843,0.76667
4.48,0.32942,0.42326,0.53529,0.28431,0.75098
4.488,0.33333,0.42131,0.52549,0.3098,0.7098
4.496,0.33822,0.41935,0.52549,0.3451,0.6549
4.504,0.34311,0.41642,0.5098,0.38039,0.6098
4.512,0.348,0.41447,0.50588,0.41961,0.5549
4.52,0.35288,0.41349,0.5,0.4549,0.49412
4.528,0.35679,0.41251,0.50588,0.4902,0.43922
4.536,0.3607,0.41153,0.5098,0.5098,0.40392
4.544,0.36364,0.41153,0.51961,0.51961,0.39412
4.552,0.36657,0.41153,0.51961,0.52941,0.38039
4.56,0.36755,0.41153,0.52549,0.53529,0.37451
4.568,0.3695,0.41153,0.52941,0.53529,0.35882
4.576,0.3695,0.41153,0.51961,0.53529,0.37059
4.584,0.37048,0.41056,0.52941,0.53922,0.36471
4.592,0.36852,0.40958,0.53529,0.53529,0.37059
4.6,0.36657,0.40958,0.52941,0.53529,0.36471
4.608,0.36266,0.40958,0.52941,0.53529,0.38039
4.616,0.35875,0.40958,0.53529,0.52549,0.38431
4.624,0.35484,0.40958,0.52941,0.52549,0.3902
4.632,0.35093,0.41056,0.52549,0.52549,0.39412
4.64,0.34604,0.41056,0.51961,0.52549,0.4
4.648,0.34115,0.41447,0.52941,0.51961,0.4
4.656,0.33333,0.41935,0.51961,0.51961,0.39412
4.664,0.32649,0.42131,0.51961,0.5098,0.4098
4.672,0.31672,0.42229,0.51961,0.51569,0.4098
4.68,0.30694,0.42229,0.52549,0.51569,0.40392
4.688,0.29521,0.42229,0.52549,0.51961,0.4
4.696,0.28446,0.42229,0.52549,0.51961,0.39412
4.704,0.27175,0.42229,0.51961,0.52549,0.3902
4.712,0.26002,0.42326,0.52549,0.52549,0.38039
4.72,0.24927,0.42522,0.53529,0.51961,0.3902
4.728,0.23851,0.43011,0.5549,0.5098,0.4098
4.736,0.22874,0.44086,0.57059,0.5,0.42941
4.744,0.21896,0.45552,0.58039,0.49412,0.43922
4.752,0.20919,0.4741,0.56471,0.49412,0.43529
4.76,0.20039,0.4956,0.5451,0.5,0.41961
4.768,0.19159,0.51808,0.52549,0.50588,0.4
4.776,0.1828,0.53959,0.50588,0.5098,0.40392
4.784,0.17595,0.55816,0.47451,0.51569,0.41569
4.792,0.16911,0.57283,0.47059,0.5,0.43922
4.8,0.16325,0.58553,0.47451,0.50588,0.42941
4.808,0.15836,0.59629,0.4902,0.5098,0.42941
4.816,0.15347,0.60508,0.5,0.51569,0.42549
4.824,0.14956,0.6129,0.51569,0.51961,0.41961
4.832,0.14663,0.61779,0.51961,0.51961,0.41569
4.84,0.14272,0.61975,0.51569,0.51961,0.42549
4.848,0.13978,0.62072,0.51961,0.51569,0.42941
4.856,0.13685,0.6217,0.59608,0.53922,0.36471
4.864,0.13392,0.6217,0.6451,0.5451,0.3549
4.872,0.13099,0.62072,0.4,0.2098,0.99216
4.88,0.12805,0.61779,-0.27255,-0.34314,1.5039
4.888,0.12512,0.6129,-0.50196,-0.44706,1.5039
4.896,0.12219,0.60704,-0.12745,0.21373,1.1471
4.904,0.11926,0.59922,0.33922,0.51961,0.5098
4.912,0.11437,0.58944,0.48039,0.52549,0.43529
4.92,0.11046,0.57967,0.51961,0.50588,0.42549
4.928,0.10557,0.56794,0.55098,0.51961,0.40392
4.936,0.099707,0.55523,0.57059,0.52549,0.38431
4.944,0.095797,0.54252,0.58431,0.53922,0.36471
4.952,0.090909,0.53079,0.58039,0.53922,0.35882
4.96,0.086022,0.52102,0.56471,0.52941,0.38039
4.968,0.082111,0.5132,0.55098,0.53529,0.37451
4.976,0.076246,0.50733,0.56078,0.51961,0.38431
4.984,0.070381,0.50244,0.5451,0.51961,0.3902
4.992,0.062561,0.49951,0.53922,0.51961,0.4
5,0.054741,0.49853,0.55098,0.5098,0.40392
5.008,0.047898,0.49658,0.53922,0.5,0.41961
5.016,0.040078,0.49462,0.52941,0.5,0.42941
5.024,0.033236,0.49365,0.52549,0.49412,0.4451
5.032,0.026393,0.49169,0.53529,0.4902,0.44902
5.04,0.021505,0.48778,0.52549,0.47059,0.47451
5.048,0.01564,0.48387,0.52941,0.44902,0.5098
5.056,0.01173,0.47996,0.51961,0.42941,0.53529
5.064,0.0078201,0.47605,0.51961,0.40392,0.57059
5.072,0.0058651,0.47214,0.50588,0.37059,0.62941
5.08,0.0029325,0.46823,0.5,0.33529,0.68039
5.088,0.0029325,0.46432,0.5,0.31373,0.7098
5.096,0.001955,0.45943,0.5,0.3,0.73137
5.104,0.0029325,0.45552,0.48431,0.2902,0.7451
5.112,0.0039101,0.45161,0.4902,0.2902,0.7451
5.12,0.0058651,0.4477,0.48039,0.30392,0.72549
5.128,0.0087977,0.44379,0.49412,0.31961,0.69608
5.136,0.012708,0.44086,0.5,0.3549,0.64118
5.144,0.017595,0.43597,0.5,0.38431,0.58039
5.152,0.024438,0.43109,0.4902,0.43529,0.51961
5.16,0.031281,0.42717,0.5,0.47451,0.46078
5.168,0.040078,0.42424,0.5,0.51569,0.4
5.176,0.049853,0.42131,0.51961,0.53922,0.37059
5.184,0.061584,0.41838,0.51961,0.5451,0.34902
5.192,0.073314,0.4174,0.52941,0.56078,0.33529
5.2,0.084066,0.41447,0.53529,0.57059,0.31373
5.208,0.095797,0.41251,0.52941,0.57451,0.30392
5.216,0.10753,0.40958,0.52549,0.57059,0.3098
5.224,0.11926,0.40762,0.51961,0.57059,0.3098
5.232,0.13294,0.40665,0.51961,0.57451,0.3098
5.24,0.14663,0.40665,0.51569,0.57059,0.32353
5.248,0.16031,0.40665,0.50588,0.5549,0.33529
5.256,0.17498,0.4086,0.5,0.56078,0.32941
5.264,0.18768,0.41056,0.51569,0.5549,0.33529
5.272,0.20137,0.41251,0.5098,0.56471,0.33922
5.28,0.2131,0.41447,0.52549,0.55098,0.34902
5.288,0.22483,0.41544,0.51961,0.56471,0.33529
5.296,0.23754,0.41642,0.51569,0.55098,0.3451
5.304,0.25024,0.41642,0.5098,0.5549,0.3451
5.312,0.26295,0.41544,0.51569,0.56471,0.32941
5.32,0.27566,0.41447,0.50588,0.56078,0.33529
5.328,0.28935,0.41349,0.5098,0.5549,0.33529
5.336,0.30205,0.41153,0.50588,0.57059,0.3098
5.344,0.31574,0.41056,0.5,0.56471,0.32941
5.352,0.32942,0.41056,0.50588,0.55098,0.3549
5.36,0.34115,0.41153,0.53529,0.5549,0.34902
5.368,0.35386,0.41447,0.55098,0.55098,0.3549
5.376,0.36461,0.42033,0.56471,0.53922,0.34902
5.384,0.37634,0.42815,0.57059,0.52941,0.3549
5.392,0.38807,0.43891,0.53922,0.5549,0.31961
5.4,0.40078,0.45357,0.5,0.56471,0.3098
5.408,0.41349,0.47214,0.49412,0.57059,0.3098
5.416,0.42717,0.49169,0.47059,0.57059,0.3098
5.424,0.43988,0.51026,0.44902,0.5549,0.32941
5.432,0.45161,0.52884,0.4549,0.56471,0.31961
5.44,0.46432,0.54448,0.46078,0.57059,0.31961
5.448,0.47605,0.55816,0.47451,0.56078,0.32941
5.456,0.48974,0.56891,0.47451,0.58039,0.3
5.464,0.50244,0.57674,0.48039,0.57059,0.31373
5.472,0.51711,0.58358,0.47451,0.57451,0.31373
5.48,0.53275,0.58847,0.49412,0.57451,0.32353
5.488,0.54839,0.58944,0.58039,0.60588,0.25882
5.496,0.56403,0.59042,0.58431,0.47451,0.49412
5.504,0.57967,0.59042,0.15882,0.0039216,1.3569
5.512,0.59629,0.58944,-0.44314,-0.43333,1.5039
5.52,0.60997,0.58651,-0.50196,-0.14706,1.5039
5.528,0.62463,0.5826,0.11373,0.44902,0.68039
5.536,0.63734,0.57674,0.42941,0.61961,0.3
5.544,0.65005,0.56989,0.47451,0.57059,0.32941
5.552,0.66373,0.56012,0.4902,0.5549,0.33529
5.56,0.67742,0.54839,0.51961,0.56471,0.31373
5.568,0.69208,0.53666,0.51961,0.58431,0.28431
5.576,0.70772,0.52395,0.52941,0.58431,0.28431
5.584,0.72043,0.5132,0.51961,0.57059,0.3098
5.592,0.73412,0.50538,0.50588,0.56471,0.31961
5.6,0.74682,0.49853,0.48431,0.56471,0.31373
5.608,0.76051,0.49267,0.4902,0.56078,0.31961
5.616,0.77419,0.4868,0.49412,0.57059,0.32941
5.624,0.78788,0.48289,0.5,0.5549,0.33922
5.632,0.80254,0.48094,0.50588,0.5451,0.3549
5.64,0.81818,0.47996,0.49412,0.52941,0.37451
5.648,0.83382,0.47898,0.49412,0.51961,0.3902
5.656,0.84946,0.47801,0.4902,0.5098,0.40392
5.664,0.86608,0.4741,0.5,0.48431,0.4451
5.672,0.88172,0.47019,0.49412,0.46078,0.48039
5.68,0.89638,0.46628,0.48431,0.4451,0.5098
5.688,0.91105,0.46237,0.47451,0.42549,0.55098
5.696,0.92473,0.45748,0.46078,0.38431,0.60588
5.704,0.93744,0.45259,0.44902,0.3549,0.66078
5.712,0.9521,0.44868,0.44902,0.32941,0.7098
5.72,0.96676,0.44477,0.4451,0.3,0.7451
5.728,0.98143,0.44086,0.44902,0.28431,0.76667
5.736,0.99707,0.43597,0.44902,0.28431,0.77059
5.744,0.99804,0.43109,0.4549,0.2902,0.7549
5.752,1,0.42717,0.4451,0.3098,0.72549
5.76,1,0.42424,0.46078,0.34902,0.67059
5.768,1,0.42131,0.4902,0.39412,0.6
5.776,1,0.41838,0.52941,0.44902,0.51961
5.784,1,0.41642,0.5549,0.49412,0.43922
5.792,1,0.41447,0.58039,0.53529,0.38039
5.8,1,0.41349,0.6,0.56471,0.32941
5.808,1,0.41251,0.61569,0.58431,0.29412
5.816,1,0.41251,0.61569,0.59608,0.27451
5.824,1,0.41349,0.6098,0.60588,0.26471
5.832,1,0.41349,0.61569,0.6098,0.26471
5.84,1,0.41447,0.6,0.59608,0.26863
5.848,1,0.41642,0.58039,0.5902,0.28431
5.856,1,0.41838,0.57059,0.58039,0.30392
5.864,1,0.42033,0.57059,0.57451,0.31373
5.872,1,0.42229,0.57451,0.57059,0.31961
5.88,1,0.42229,0.58431,0.56078,0.32941
5.888,1,0.42326,0.58431,0.5549,0.3451
5.896,1,0.42326,0.5902,0.55098,0.33922
5.904,1,0.42326,0.57451,0.5451,0.36471
5.912,1,0.42326,0.58431,0.53922,0.37451
5.92,1,0.42424,0.57451,0.53529,0.37451
5.928,1,0.42326,0.58039,0.53529,0.38039
5.936,1,0.42229,0.57059,0.5451,0.36471
5.944,1,0.42033,0.56471,0.5451,0.37059
5.952,1,0.4174,0.5549,0.55098,0.3451
5.96,1,0.41544,0.5549,0.55098,0.33922
5.968,1,0.41251,0.5451,0.5549,0.33529
5.976,1,0.40958,0.53922,0.56078,0.33529
5.984,1,0.4086,0.53922,0.5549,0.33922
5.992,1,0.40958,0.5549,0.53529,0.37059
6,1,0.41056,0.57059,0.52941,0.38039
6.008,1,0.41349,0.5902,0.53529,0.38039
6.016,1,0.41935,0.5902,0.52941,0.37059
6.024,1,0.42717,0.57059,0.52549,0.38039
6.032,1,0.43695,0.55098,0.5451,0.33922
6.04,1,0.45064,0.51961,0.5549,0.32353
6.048,1,0.46725,0.5,0.5549,0.33529
6.056,1,0.48583,0.48039,0.56078,0.33922
6.064,1,0.50342,0.47059,0.5451,0.3549
6.072,1,0.52004,0.46471,0.5451,0.35882
6.08,0.98338,0.53372,0.48039,0.5451,0.34902
6.088,0.96676,0.5435,0.4902,0.56078,0.33529
6.096,0.94624,0.55327,0.5,0.56471,0.32941
6.104,0.92669,0.56207,0.4902,0.56471,0.32941
6.112,0.9042,0.56989,0.48431,0.56078,0.33922
6.12,0.88172,0.57576,0.51961,0.5549,0.3549
6.128,0.85826,0.57967,0.61569,0.5902,0.26863
6.136,0.8348,0.5826,0.48431,0.4098,0.59608
6.144,0.81036,0.58162,-0.031373,-0.076471,1.5039
6.152,0.7869,0.58065,-0.50196,-0.40196,1.5039
6.16,0.76442,0.57771,-0.46863,-0.011765,1.5039
6.168,0.74194,0.57087,0.11373,0.47059,0.60588
6.176,0.72239,0.56207,0.36471,0.53529,0.4098
6.184,0.70186,0.5523,0.43529,0.51961,0.39412
6.192,0.68133,0.54252,0.47059,0.52549,0.37451
6.2,0.66178,0.53079,0.5,0.53922,0.34902
6.208,0.64223,0.51906,0.51961,0.53922,0.34902
6.216,0.62268,0.50831,0.51961,0.5451,0.3451
6.224,0.60508,0.49756,0.51961,0.52941,0.35882
6.232,0.58749,0.48974,0.50588,0.53529,0.3549
6.24,0.57283,0.48289,0.50588,0.52941,0.36471
6.248,0.55718,0.47703,0.5,0.51961,0.3902
6.256,0.5435,0.47214,0.5098,0.51961,0.38039
6.264,0.52981,0.46921,0.51961,0.51961,0.38431
6.272,0.51711,0.46725,0.50588,0.50588,0.40392
6.28,0.50342,0.46628,0.5,0.5,0.4098
6.288,0.49267,0.46628,0.5,0.4902,0.40392
6.296,0.48192,0.46432,0.5,0.47451,0.46078
6.304,0.47312,0.46237,0.49412,0.4549,0.48431
6.312,0.46432,0.45846,0.5,0.4451,0.5
6.32,0.4565,0.45455,0.5,0.42549,0.52941
6.328,0.44966,0.44966,0.5,0.4,0.57059
6.336,0.44282,0.44477,0.4902,0.37451,0.6098
6.344,0.43695,0.43988,0.48431,0.32941,0.68039
6.352,0.43206,0.435,0.48431,0.3098,0.71569
6.36,0.42717,0.43109,0.4902,0.28431,0.75098
6.368,0.42326,0.42717,0.48431,0.27451,0.76667
6.376,0.41935,0.42522,0.5,0.26471,0.77647
6.384,0.41642,0.42326,0.49412,0.27451,0.76667
6.392,0.41349,0.42229,0.5,0.2902,0.73529
6.4,0.41056,0.42033,0.49412,0.32941,0.6902
6.408,0.4086,0.4174,0.5,0.36471,0.62941
6.416,0.40762,0.41544,0.48431,0.40392,0.57059
6.424,0.40567,0.41447,0.4902,0.4451,0.5098
6.432,0.40567,0.41447,0.49412,0.48039,0.46471
6.44,0.40469,0.41447,0.5,0.50588,0.41961
6.448,0.40469,0.41447,0.5,0.51961,0.3902
6.456,0.40567,0.41447,0.50588,0.53922,0.35882
6.464,0.40567,0.41544,0.5098,0.5451,0.3549
6.472,0.40665,0.41642,0.5098,0.55098,0.34902
6.48,0.40665,0.41838,0.51961,0.5549,0.33922
6.488,0.40665,0.41935,0.51569,0.55098,0.3451
6.496,0.40665,0.42033,0.51961,0.5451,0.3549
6.504,0.40665,0.42131,0.5098,0.5451,0.36471
6.512,0.40567,0.42326,0.51569,0.5451,0.35882
6.52,0.40469,0.42326,0.5098,0.5451,0.35882
6.528,0.40274,0.42424,0.5098,0.53529,0.37451
6.536,0.40078,0.42424,0.5098,0.52941,0.38039
6.544,0.39785,0.42424,0.51961,0.52941,0.3902
6.552,0.39492,0.42424,0.5098,0.51961,0.40392
6.56,0.39101,0.42424,0.5098,0.51961,0.4098
6.568,0.38807,0.42326,0.5098,0.51961,0.4
6.576,0.38221,0.42229,0.51961,0.51961,0.39412
6.584,0.37732,0.42033,0.51569,0.52941,0.38431
6.592,0.3695,0.41935,0.51961,0.53529,0.38039
6.6,0.36266,0.4174,0.51961,0.53922,0.37059
6.608,0.35386,0.41544,0.51961,0.53922,0.36471
6.616,0.34604,0.41544,0.51961,0.53529,0.37451
6.624,0.33627,0.4174,0.53529,0.52941,0.3902
6.632,0.32747,0.42229,0.5549,0.51569,0.40392
6.64,0.31965,0.43109,0.57059,0.51569,0.41569
6.648,0.31085,0.44477,0.5902,0.5098,0.40392
6.656,0.30303,0.46334,0.5902,0.51961,0.4
6.664,0.29619,0.48485,0.56078,0.52549,0.38039
6.672,0.28935,0.50733,0.53922,0.53922,0.3549
6.68,0.28348,0.52688,0.50588,0.5451,0.3549
6.688,0.27761,0.54448,0.48431,0.5451,0.34902
6.696,0.27273,0.55914,0.47059,0.5451,0.37451
6.704,0.26882,0.56989,0.46078,0.53529,0.38431
6.712,0.26588,0.58162,0.47451,0.53922,0.37059
6.72,0.26295,0.5914,0.48431,0.5549,0.34902
6.728,0.261,0.59922,0.49412,0.56078,0.33922
6.736,0.26002,0.60508,0.48431,0.56078,0.3549
6.744,0.25904,0.60802,0.4902,0.56078,0.34902
6.752,0.25904,0.60997,0.48039,0.5451,0.35882
6.76,0.25904,0.61095,0.58431,0.5902,0.27843
6.768,0.25806,0.61193,0.61961,0.59608,0.26471
6.776,0.25806,0.60997,0.3451,0.2451,0.92157
6.784,0.25806,0.60802,-0.36667,-0.29804,1.5039
6.792,0.25806,0.60606,-0.50196,-0.38824,1.5039
6.8,0.25709,0.60215,-0.21176,0.26471,1.0412
6.808,0.25611,0.59726,0.26863,0.52549,0.47059
6.816,0.25513,0.59042,0.41569,0.53529,0.41569
6.824,0.25415,0.58065,0.48431,0.53922,0.38039
6.832,0.25024,0.56891,0.5098,0.53922,0.37451
6.84,0.24731,0.55718,0.53529,0.5451,0.34902
6.848,0.2434,0.54448,0.5451,0.5549,0.33529
6.856,0.23949,0.53079,0.55098,0.56471,0.31961
6.864,0.2346,0.51906,0.53922,0.5451,0.34902
6.872,0.23069,0.50929,0.52941,0.5451,0.3549
6.88,0.22581,0.50147,0.5451,0.53922,0.3451
6.888,0.22092,0.49462,0.53529,0.52549,0.38039
6.896,0.21505,0.48876,0.5451,0.52549,0.38431
6.904,0.21017,0.48485,0.5451,0.51961,0.3902
6.912,0.20235,0.48094,0.53922,0.50588,0.40392
6.92,0.1955,0.47801,0.52941,0.5,0.41569
6.928,0.18866,0.47507,0.53529,0.5,0.42549
6.936,0.18182,0.47214,0.52549,0.48431,0.43922
6.944,0.17498,0.46921,0.52941,0.47451,0.46471
6.952,0.16716,0.46725,0.51961,0.44902,0.49412
6.96,0.16129,0.46334,0.51569,0.41961,0.53922
6.968,0.1564,0.46041,0.51569,0.39412,0.58039
6.976,0.15152,0.45748,0.51961,0.37059,0.62549
6.984,0.14761,0.45455,0.51961,0.32941,0.67647
6.992,0.1437,0.45259,0.52549,0.3098,0.70588
7,0.14076,0.44966,0.51961,0.28431,0.74118
7.008,0.13783,0.44673,0.52941,0.27843,0.7549
7.016,0.1349,0.44184,0.53529,0.28431,0.75098
7.024,0.13392,0.43695,0.53922,0.2902,0.73529
7.032,0.13196,0.43304,0.52549,0.3098,0.70588
7.04,0.13099,0.42815,0.51961,0.33922,0.66078
7.048,0.13099,0.42424,0.51569,0.37451,0.60588
7.056,0.13099,0.42033,0.5098,0.4098,0.55098
7.064,0.13196,0.41642,0.5098,0.4451,0.50588
7.072,0.13294,0.41349,0.5098,0.47059,0.46078
7.08,0.13392,0.41153,0.51569,0.49412,0.42941
7.088,0.1349,0.40958,0.5098,0.50588,0.4098
7.096,0.13587,0.4086,0.51569,0.5098,0.40392
7.104,0.13587,0.40762,0.5098,0.5098,0.40392
7.112,0.13685,0.40762,0.51961,0.51961,0.4
7.12,0.13685,0.40567,0.51961,0.51961,0.40392
7.128,0.13685,0.40469,0.52941,0.5,0.42549
7.136,0.13685,0.40469,0.52941,0.5,0.42941
7.144,0.13685,0.40371,0.52941,0.5,0.43529
7.152,0.13587,0.40469,0.52941,0.49412,0.4451
7.16,0.1349,0.40567,0.52549,0.48431,0.44902
7.168,0.13294,0.40762,0.52549,0.4902,0.44902
7.176,0.13099,0.4086,0.53922,0.5,0.4451
7.184,0.12805,0.40762,0.53529,0.49412,0.4451
7.192,0.1261,0.40762,0.5451,0.4902,0.44902
7.2,0.12414,0.40567,0.5451,0.49412,0.44902
7.208,0.12121,0.40371,0.5549,0.5,0.43922
7.216,0.1173,0.40274,0.56078,0.5,0.43529
7.224,0.11339,0.40078,0.56078,0.5,0.43529
7.232,0.10753,0.40078,0.5549,0.5,0.42549
7.24,0.10264,0.3998,0.55098,0.5098,0.41961
7.248,0.095797,0.3998,0.5549,0.5098,0.41961
7.256,0.089932,0.40078,0.55098,0.51569,0.41569
7.264,0.082111,0.40371,0.57059,0.5,0.42941
7.272,0.075269,0.4086,0.5902,0.49412,0.43922
7.28,0.069404,0.41642,0.60588,0.5,0.43529
7.288,0.063539,0.4262,0.60588,0.5,0.42941
7.296,0.059629,0.44086,0.58431,0.5,0.41961
7.304,0.055718,0.45943,0.56078,0.51569,0.3902
7.312,0.051808,0.47996,0.52549,0.51961,0.38039
7.32,0.048876,0.50049,0.5,0.52549,0.38039
7.328,0.045943,0.52004,0.47451,0.51961,0.39412
7.336,0.043011,0.53861,0.47451,0.51569,0.40392
7.344,0.041056,0.55425,0.47451,0.52549,0.3902
7.352,0.039101,0.56598,0.47451,0.52941,0.38431
7.36,0.038123,0.5738,0.49412,0.53922,0.38039
7.368,0.037146,0.58065,0.49412,0.55098,0.35882
7.376,0.036168,0.58358,0.5,0.53922,0.36471
7.384,0.036168,0.58456,0.4902,0.5451,0.35882
7.392,0.036168,0.58553,0.52941,0.53922,0.37451
7.4,0.036168,0.58553,0.61961,0.57059,0.29412
7.408,0.037146,0.58456,0.5098,0.37451,0.65098
7.416,0.038123,0.58358,-0.011765,-0.11176,1.5039
7.424,0.040078,0.58162,-0.50196,-0.40784,1.5039
7.432,0.042033,0.57869,-0.36275,0.017647,1.5039
7.44,0.044966,0.5738,0.21961,0.5,0.55098
7.448,0.047898,0.56891,0.41961,0.56471,0.35882
7.456,0.051808,0.56012,0.4451,0.53922,0.38039
7.464,0.055718,0.55034,0.47451,0.53529,0.3549
7.472,0.060606,0.53666,0.49412,0.5451,0.33922
7.48,0.065494,0.52297,0.51569,0.55098,0.32941
7.488,0.071359,0.51026,0.51961,0.53529,0.33922
7.496,0.077224,0.49756,0.50588,0.53922,0.33922
7.504,0.083089,0.4868,0.5,0.53922,0.33529
7.512,0.089932,0.47801,0.50588,0.5451,0.33922
7.52,0.096774,0.47116,0.5,0.5451,0.3451
7.528,0.10264,0.46628,0.49412,0.52941,0.35882
7.536,0.11144,0.46334,0.4902,0.52549,0.35882
7.544,0.12023,0.46041,0.5,0.51961,0.37451
7.552,0.13001,0.4565,0.4902,0.52549,0.38039
7.56,0.14076,0.45357,0.48431,0.51569,0.3902
7.568,0.15249,0.44966,0.47451,0.5,0.4098
7.576,0.1652,0.4477,0.47451,0.48039,0.42941
7.584,0.17889,0.44575,0.48039,0.48431,0.4549
7.592,0.19257,0.44184,0.47451,0.4451,0.49412
7.6,0.20528,0.43793,0.47059,0.41961,0.53922
7.608,0.21896,0.43402,0.46471,0.3902,0.58431
7.616,0.23069,0.43109,0.4549,0.3549,0.63529
7.624,0.2434,0.42717,0.44902,0.32941,0.68039
7.632,0.25806,0.42424,0.4549,0.3098,0.70588
7.64,0.27175,0.42229,0.44902,0.30392,0.72157
7.648,0.28641,0.41935,0.44902,0.2902,0.73137
7.656,0.30205,0.41544,0.4549,0.30392,0.72157
7.664,0.31574,0.41251,0.44902,0.31373,0.68627
7.672,0.32942,0.41056,0.44902,0.34902,0.64118
7.68,0.34311,0.4086,0.46078,0.3902,0.58431
7.688,0.35582,0.40665,0.4549,0.43922,0.50588
7.696,0.37048,0.40469,0.47451,0.47451,0.4549
7.704,0.38514,0.40176,0.47451,0.50588,0.40392
7.712,0.40078,0.3998,0.4902,0.53922,0.35882
7.72,0.41642,0.39687,0.49412,0.55098,0.33529
7.728,0.43304,0.39394,0.50588,0.56471,0.3098
7.736,0.44868,0.39198,0.50588,0.5902,0.2902
7.744,0.46628,0.39003,0.5098,0.58039,0.29412
7.752,0.48289,0.39003,0.5,0.57451,0.2902
7.76,0.49756,0.38905,0.5,0.5902,0.28431
7.768,0.5132,0.39101,0.4902,0.57059,0.3098
7.776,0.52688,0.39296,0.4902,0.58039,0.30392
7.784,0.54154,0.39394,0.4902,0.5902,0.3
7.792,0.55425,0.39296,0.5,0.56471,0.31961
7.8,0.56794,0.39296,0.4902,0.55098,0.33922
7.808,0.58065,0.39198,0.5,0.5549,0.33529
7.816,0.59335,0.39003,0.49412,0.56078,0.33922
7.824,0.60411,0.38905,0.4902,0.5451,0.3549
7.832,0.61486,0.38807,0.48431,0.55098,0.3451
